feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
68.694636871153833,114.13203466022134,98.688205415368046,21.211796477746603,45.437397789067504,12161,12539,12372,157.51684213300987,378
118.25034960172836,128.44141255260823,122.57310657361741,4.3016262287042064,10.191062950879868,12260,12679,12435,177.8782355058276,419
129.84466680656871,298.00072152453549,186.41184135680143,78.907776344169434,168.15605471796678,12442,12688,12570,100.67770358922576,246
131.17539579380329,132.13447113691623,131.63605599958035,0.39244995824058965,0.95907534311294285,12531,12847,12654,138.17621599489061,316
132.80829008855898,1713.3320432300652,659.69146367850965,745.03640050343745,1580.5237531415062,12573,12595,12581,9.7410927974683048,22
206.94099923915169,2246.7643583922923,1010.8539436774942,887.01228660436027,2039.8233591531405,12440,12669,12553,93.512922458164397,229
131.25816263207821,917.53697409417464,396.1226771223383,368.71121084761336,786.27881146209643,12246,12663,12518,192.69376971995976,417
123.63346956552705,129.30375952920551,125.93781968894018,2.4335538639669787,5.6702899636784565,12409,12627,12489,97.602367912987773,218
125.17658415753692,127.8191255201252,126.89512668253455,1.2163417739671059,2.6425413625882754,12351,12773,12516,184.15392112759008,422
121.91432017452412,597.29589669635038,281.07878314203566,223.60092742256921,475.38157652182628,12291,12874,12503,263.22740485494035,583
111.90692221114443,579.82028294387624,269.9494562974628,219.12644919366423,467.9133607327318,12272,12589,12445,131.18011366903988,317
110.12472301063887,293.83276857095461,171.59840417580531,86.433238092871434,183.70804556031572,12432,12594,12508,66.419541970383648,162
111.98186923082542,687.08931148908232,370.43019826163345,238.36738323129066,575.10744225825692,12339,12712,12535,152.95387830613805,373
127.97772655125227,708.76213970858532,507.26443696531311,268.37080327791466,580.78441315733301,12426,12647,12555,93.939696969208214,221
137.19938448876186,142.4001207591028,140.53683565151741,2.3652749814869072,5.2007362703409399,12158,12763,12492,251.14449139002744,605
105.82076321327793,361.89300163656628,201.26342493811649,114.25190949713117,256.07223842328835,12465,12709,12547,114.09158114816751,244
319.69243326338284,469.48780076678958,373.18574315482005,68.23539986654194,149.79536750340674,12322,12961,12573,278.11308651138461,639
73.532561629490459,352.79479113950123,206.27312248496594,114.4240283823069,279.2622295100108,12354,12587,12469,95.129151975383209,233
114.59045917955123,289.97692000422057,174.08511656834051,81.957636300076743,175.38646082466934,12437,12465,12450,11.469767022723502,28
113.37688873673842,583.67602294437279,425.82128421515887,220.93557188992261,470.29913420763438,12701,12810,12771,50.02888054802834,109
107.72948023387414,110.38766079052569,108.62128983006777,1.2490327331814133,2.6581805566515442,12126,12697,12428,234.37055180964089,571
107.43767854167356,214.17405672952228,178.37614751536566,50.161790321086549,106.73637818784871,12283,12665,12526,172.62161574444326,382
224.86928687170803,505.28965240914266,320.61547720704908,130.61402482475646,280.42036553743463,12512,12631,12555,53.692540346764083,119
666.1509968925983,710.20000866942053,689.20722742972237,18.042029207398684,44.049011776822226,12262,12625,12433,148.84518429861575,363
148.9421984771493,609.60372163973193,316.17670554136777,208.15966905698033,460.66152316258263,12554,12717,12618,70.997652543352913,163
115.2180662417715,451.06981774299783,254.37655009153511,143.01931864132101,335.85175150122632,12340,12791,12543,186.69106983344318,451
515.13528638122864,580.60327175053521,554.03628446143136,28.11417369376931,65.467985369306575,12243,12636,12487,173.93677012063895,393
109.96146168454732,111.47432253689817,110.91580032162081,0.67808060949838955,1.5128608523508547,12268,12905,12585,260.05939492525334,637
114.24099940040124,194.10480697360745,147.82986936729949,33.815767270473955,79.863807573206216,12159,12802,12524,269.72372696685193,643
140.24571298199004,322.36757587295693,221.26661269253933,75.694561440191947,182.1218628909669,12005,12739,12358,300.24693540854372,734
195.4677186058,462.49263663565404,284.95853438693706,125.53695851878796,267.02491802985401,12285,12607,12462,133.55232016787363,322
110.91925314358305,582.11579662693657,424.5712207225659,221.78620929362441,471.19654348335354,12287,12500,12398,87.189448902949266,213
0,0,0,0,0,0,0,0,0,0
211.73064627478948,248.70858625211301,229.33417056180016,15.148026351384361,36.97793997732353,12343,12680,12470,149.20753630057996,337
244.30462417830407,2770.7038532839865,1212.5463839330434,1112.5567175138358,2526.3992291056825,12483,12662,12584,74.864321720474209,179
117.08615962790647,675.30049544050394,336.12405975678342,243.20877447249808,558.21433581259748,12630,12691,12655,25.824191930995418,61
0,0,0,0,0,0,0,0,0,0
211.73064627478948,248.70858625211301,229.33417056180016,15.148026351384361,36.97793997732353,12343,12680,12470,149.20753630057996,337
244.30462417830407,2770.7038532839865,1212.5463839330434,1112.5567175138358,2526.3992291056825,12483,12662,12584,74.864321720474209,179
116.82872258126544,675.57144036378543,336.11881009754529,243.4168354611094,558.74271778252,12667,12678,12674,4.9665548085837798,11
105.09016027527306,606.97893875735315,339.95615509064817,206.15306739326869,501.88877848208006,12345,12563,12426,97.030350349202024,218
100.47744844085226,203.78167028426631,136.88580458073753,47.364239268413385,103.30422184341406,12532,12534,12533,0.94280904158206336,2
103.7540919011448,217.12210820182233,167.78865203507064,47.435349852038392,113.36801630067752,12250,12745,12574,229.22041793871679,495
199.44742524049906,522.26659352306297,402.31979254497816,144.24641189200395,322.81916828256391,12318,12756,12593,195.56584568886257,438
591.1120309852538,624.11656372979724,605.9418353549778,13.680062935315938,33.00453274454344,12269,12388,12341,51.860925132083359,119
608.27933099803681,620.60781666012292,616.21501701376758,5.6220946600471322,12.328485662086109,12311,12692,12460,166.08097088134116,381
107.86670191246822,621.63599419851482,405.24883569543977,217.42410314018326,513.76929228604661,12472,12783,12671,141.08389938850806,311
262.67918409955672,2919.6084800990689,1981.4636986929352,1217.0639851046194,2656.9292959995123,12170,12472,12339,126.08550890390043,302
218.28505525949316,2726.0288042585703,1185.8189787042213,1100.9580507611806,2507.7437489990771,12425,12947,12674,213.74335597211487,522
374.34932675870652,510.0053755921075,452.55467087251901,57.29285696350361,135.65604883340097,12217,12585,12393,150.66076684613904,368
280.47423171429722,488.38966460567542,379.63077165501181,85.152258518092381,207.9154328913782,12366,12603,12478,97.147082074324572,237
116.01427920305262,117.94984032041717,116.86712240103702,0.80673457031663343,1.9355611173645428,12101,12491,12298,159.25102476558476,390
114.236465013406,115.36202001845599,114.8177887161836,0.46025384443782685,1.1255550050499892,12481,12773,12588,130.95631162931994,292
114.38141488454546,260.26459441804985,188.2303024429724,59.570379023748046,145.8831795335044,12464,12758,12562,138.35782915646257,294
180.39667703055321,524.68250350469782,392.11025964545053,151.28493250105606,344.28582647414464,12334,12638,12494,124.71122198458681,304
125.11940925629716,623.13758193783917,293.02005168700833,233.43987677172831,498.01817268154201,12388,12675,12575,132.55522957955634,287
129.54102463455325,274.76365999016434,179.05253406941537,67.69149073795252,145.22263535561109,12457,12632,12542,71.509129176319547,175
126.16010448787905,3096.4618601032039,2068.2816983074295,1374.0790456957275,2970.301755615325,12578,12787,12649,97.366432728236589,209
57.7160968794295,129.16692414847199,104.6509667180123,33.199005050653348,71.450827269042492,12111,12798,12475,282.00985010377838,687
123.69467434665708,2549.8218599874904,1720.1054263575227,1129.1260377255026,2426.1271856408334,12209,12563,12346,154.85548818889896,354
124.10008236299664,125.52160816138657,124.72050950896524,0.59423090001836443,1.4215257983899221,12493,12845,12644,147.9887383102737,352
126.30383893189627,127.29790382427326,126.68667869894007,0.43677695030366198,0.99406489237699702,12020,12708,12406,287.28305824666296,688
126.81264801378697,3040.0380237979084,1097.9167680077292,1373.2871103149018,2913.2253757841213,12536,12758,12640,91.170170560331854,222
121.94485328379687,123.33300309108199,122.57885656069958,0.57304204202015752,1.3881498072851173,12206,12647,12464,187.68590783540463,441
114.86781507126054,577.50539992826259,327.15274658246432,190.77953648969969,462.63758485700203,12291,12474,12388,75.16352543325489,183
105.07777679863453,660.31247047939723,321.55791641071033,242.60347014517731,555.23469368076269,12455,13034,12740,236.44919585869229,579
147.43076135932239,709.16712973556037,348.57314673269542,255.54588091518801,561.73636837623803,12666,12853,12739,81.33196720164149,187
122.19824275273727,123.22263399913086,122.7556070964787,0.42305633696461015,1.0243912463935914,12676,13030,12889,153.22532427767936,354
118.72407879034996,299.2081163326705,179.46091651029735,84.676990493242386,180.48403754232055,12427,12739,12601,129.89226304903613,312
725.40664457889125,728.02801998883706,726.93636579575207,1.1141003240154674,2.6213754099458129,12489,12698,12577,88.457145933308666,209
666.99662380198879,2930.0356278042832,1443.4238194200223,1051.5410981241964,2263.0390040022944,12302,12608,12482,130.76781799136293,306
575.97481798446302,1572.1035638688127,919.38431208514123,461.75210827363173,996.12874588434966,12308,12831,12562,213.77714252619867,523
130.34241720804036,3051.1423452095714,1247.3291722048843,1287.5211198807706,2920.799928001531,12638,12756,12679,54.266830466583258,118
116.31313917341548,122.70102124135921,118.9522111909522,2.7233433134890701,6.3878820679437354,12290,12790,12504,210.26385540289348,500
118.50750095890909,546.01239664601815,301.45645744026848,179.88269177330355,427.50489568710907,12341,12592,12489,107.43783732414242,251
568.08367610823097,572.34358897606057,570.53652869423388,1.7980545385638269,4.2599128678295983,12399,12654,12552,110.32779442290244,255
573.77928544723272,579.84044502907761,576.27259707828489,2.5884854124859507,6.0611595818448905,12222,12603,12432,158.05132780910833,381
119.72277083977949,121.40835992806909,120.69797041740487,0.71316006726551662,1.6855890882896034,12094,12956,12443,370.23085890953081,862
