feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
210.03072181640832,451.20599148458814,357.85507321658929,105.72572649008551,241.17526966817982,12462,12577,12530,49.533378196480349,115
395.27543025266573,436.72733513270362,416.76392686046785,16.956995122355604,41.451904880037887,12433,12598,12533,71.763500472036625,165
102.5640297456887,366.73711776789435,252.19498737864424,110.66548530534399,264.17308802220566,12285,12684,12539,180.61069243603001,399
115.04316875354516,302.1273208831991,185.9341447511791,82.822448636746842,187.08415212965394,12417,12711,12533,127.62009594452157,294
95.49195511403002,327.42677247320233,240.04811966842328,102.95756654488329,231.93481735917231,12490,13019,12778,218.57772581446221,529
86.636493815615495,314.08386646608966,184.83536622620568,95.415359953745238,227.44737265047416,12214,12735,12447,216.05606268332815,521
327.99855878690551,451.65703625250887,404.84943567924603,54.771060492843752,123.65847746560337,12486,12686,12618,93.581812098054371,200
444.67870455546444,468.36739630375746,453.02285933535353,10.86408585739786,23.688691748293024,12455,12750,12569,129.07448323437993,295
146.12346204530749,452.58545209787383,345.250779116111,140.94716496708446,306.46199005256631,12312,12480,12374,75.312681535050928,168
144.94995280380564,431.53551834376123,241.48327697246614,134.39286315383706,286.58556553995561,12636,12776,12687,62.956775295082856,140
218.9565584139564,438.53797482707722,363.41790566885965,102.17683770326657,219.58141641312082,12549,12698,12637,63.754738385995019,149
222.00490827707796,443.07632569127975,368.50229197657649,103.59494551427233,221.07141741420179,12703,12966,12849,109.39937030084872,263
123.22911802048793,232.43297326324537,192.02869804394004,48.895061108190895,109.20385524275744,12417,12761,12564,144.59214670544486,344
138.56666047787428,323.87804185010248,225.21765078913538,76.12816516154902,185.3113813722282,12372,12792,12591,171.97157387842392,420
237.8580118077457,330.70298636777147,272.76106350908134,41.256429910312924,92.844974560025776,12421,12683,12510,121.89157294725324,262
238.15918793282893,271.98925018191716,252.42403813818029,14.310570793593019,33.830062249088229,12491,12557,12528,27.740864362084245,66
196.46348075658992,390.4250542462978,303.09683951416065,80.352512663607854,193.96157348970789,12284,12572,12428,117.57928766959294,288
325.69208504495123,1878.4539734984255,1332.3262616170759,712.65560807208828,1552.7618884534743,12248,12657,12419,173.4365077549194,409
300.94267548332959,1770.5081120301893,793.90834285699657,690.57082735510244,1469.5654365468597,12574,12753,12656,73.712655328346131,179
283.29413409276373,292.48264416513246,287.95113910195414,3.752243063807938,9.1885100723687287,12563,12826,12666,114.68507604159603,263
272.06496142777524,279.49431538907373,276.0860354971357,3.0638170744435262,7.4293539612984887,12617,13063,12767,208.84656781687576,446
269.37769032630132,1872.8420676156461,804.20514933756704,755.64052582826366,1603.4643772893448,12233,12806,12439,259.95170491629574,573
133.03933311612326,271.0303003630566,186.90369440757755,60.261814053428715,137.99096724693334,12664,12827,12757,68.732977690641491,163
